Website,Time,Length,Protocol,Info
4,24.57854,54,1,6
4,24.578555,54,1,6
4,24.57857,54,1,6
4,24.578584,54,1,6
4,24.578599,54,1,6
4,24.578618,54,1,6
4,24.582851,92,1,6
4,24.647929,1466,1,6
4,24.647945,1466,1,6
4,24.64796,1466,1,6
4,24.647974,1466,1,6
4,24.64799,148,0,15
4,24.662787,92,1,6
4,24.663017,92,1,6
4,24.663017,92,1,6
4,24.668881,1466,1,6
4,24.668889,1466,1,6
4,24.668895,1466,1,6
4,24.668901,1466,1,6
4,24.668906,469,0,15
4,24.668913,1466,1,6
4,24.668918,741,0,15
4,24.681982,92,1,6
4,24.681982,92,1,6
4,24.684164,92,1,6
4,24.684164,92,1,6
4,24.684452,92,1,6
4,24.689213,122,0,15
4,24.689311,93,0,15
4,24.689489,93,0,15
4,24.693253,54,1,6
4,24.69332,93,0,15
4,24.710242,92,1,6
4,24.720719,169,0,15
4,24.720719,93,0,15
4,24.720905,93,0,15
4,24.72521,54,1,6
4,24.725282,93,0,15
4,24.742206,92,1,6
4,25.220964,1466,1,6
4,25.220989,1466,1,6
4,25.221012,1466,1,6
4,25.221034,348,0,15
4,25.221057,1466,1,6
4,25.22108,1466,1,6
4,25.221104,548,0,15
4,25.234094,92,1,6
4,25.234094,92,1,6
4,25.234279,92,1,6
4,25.234285,92,1,6
4,25.281134,603,0,15
4,25.281134,1466,0,15
4,25.28136,1466,0,15
4,25.281675,1466,0,15
4,25.281675,1466,0,15
4,25.281675,1466,0,15
4,25.281675,1466,0,15
4,25.281992,1466,0,15
4,25.281992,1466,0,15
4,25.281992,1213,0,11
4,25.282007,93,0,15
4,25.285836,54,1,6
4,25.285911,54,1,6
4,25.285931,54,1,6
4,25.28595,54,1,6
4,25.28596,54,1,6
4,25.28597,93,0,15
4,25.298804,92,1,6
4,25.317847,1466,1,6
4,25.317924,1466,1,6
4,25.317962,1466,1,6
4,25.317988,956,0,15
4,25.331872,92,1,6
4,25.331872,92,1,6
4,25.331872,92,1,6
4,25.33788,89,0,15
4,25.350801,92,1,6
4,25.358963,1466,1,6
4,25.359031,1466,1,6
4,25.359049,1466,1,6
4,25.359069,639,0,15
4,25.359097,1466,1,6
4,25.359112,1466,1,6
4,25.35914,680,0,15
4,25.372028,92,1,6
4,25.372094,92,1,6
4,25.372235,92,1,6
4,25.372235,92,1,6
4,25.421626,1466,1,6
4,25.421654,1466,1,6
4,25.421676,1466,1,6
4,25.421691,633,0,15
4,25.421706,1466,1,6
4,25.421717,1466,1,6
4,25.421727,276,0,15
4,25.43617,92,1,6
4,25.43617,92,1,6
4,25.436248,92,1,6
4,25.43654,92,1,6
4,25.445779,577,0,15
4,25.445779,1466,0,15
4,25.446163,1466,0,15
4,25.447169,1466,0,15
4,25.447169,1466,0,15
4,25.447169,1466,0,15
4,25.447169,1466,0,15
4,25.447169,1466,0,15
4,25.447169,1466,0,15
4,25.447169,1466,0,15
4,25.447169,1466,0,15
4,25.447169,1154,0,15
4,25.447169,1466,0,15
4,25.447169,1466,0,15
4,25.447169,1466,0,15
4,25.447169,1466,0,15
4,25.447169,1466,0,15
4,25.447658,1466,0,15
4,25.447658,1466,0,15
4,25.447658,1466,0,15
4,25.447658,1466,0,15
4,25.447658,1466,0,15
4,25.447658,1466,0,15
4,25.447658,1466,0,15
4,25.447658,1179,0,15
4,25.447658,885,0,10
4,25.453274,54,1,6
4,25.453323,54,1,6
4,25.453349,54,1,6
4,25.453373,54,1,6
4,25.453397,54,1,6
4,25.453411,54,1,6
4,25.45342,54,1,6
4,25.453442,54,1,6
4,25.453464,54,1,6
4,25.453487,54,1,6
4,25.45351,54,1,6
4,25.453541,54,1,6
4,25.453571,54,1,6
4,25.453602,93,0,15
4,25.471441,92,1,6
4,25.483242,1466,1,6
4,25.483254,1466,1,6
4,25.483265,1466,1,6
4,25.483276,1237,0,15
4,25.495029,577,0,15
4,25.495029,1466,0,15
4,25.495317,512,0,15
4,25.495317,93,0,15
4,25.495424,93,0,15
4,25.496007,92,1,6
4,25.497314,54,1,6
4,25.501227,54,1,6
4,25.5013,93,0,15
4,25.520292,131,0,15
4,25.520569,1466,0,15
4,25.521263,1466,0,15
4,25.521263,1466,0,15
4,25.521518,1466,0,15
4,25.521518,1466,0,15
4,25.521518,1466,0,15
4,25.521518,1466,0,15
4,25.521518,1466,0,15
4,25.521518,1241,0,11
4,25.521518,93,0,15
4,25.525378,54,1,6
4,25.525497,54,1,6
4,25.525516,54,1,6
4,25.525528,54,1,6
4,25.527217,54,1,6
4,25.527397,93,0,15
4,25.545622,92,1,6
4,25.799226,1466,1,6
4,25.799258,1466,1,6
4,25.799294,966,0,15
4,25.799333,1466,1,6
4,25.799365,1466,1,6
4,25.799391,680,0,15
4,25.811092,92,1,6
4,25.811146,92,1,6
4,25.811327,92,1,6
4,25.814628,92,1,6
4,25.815674,92,1,6
4,25.868862,579,0,15
4,25.869247,1466,0,15
4,25.86933,1466,0,15
4,25.86933,1466,0,15
4,25.86933,1466,0,15
4,25.86933,1466,0,15
4,25.86933,1466,0,15
4,25.86933,1466,0,15
4,25.86933,1466,0,15
4,25.86933,1466,0,15
4,25.86933,1466,0,15
4,25.86933,1154,0,15
4,25.86933,325,0,15
4,25.870064,1466,0,15
4,25.870064,1466,0,15
4,25.870656,1466,0,15
4,25.870656,1466,0,15
4,25.870656,1466,0,15
4,25.870656,1466,0,15
4,25.870656,1466,0,15
4,25.870656,1466,0,15
4,25.870656,1466,0,15
4,25.870656,1466,0,15
4,25.870656,1466,0,15
4,25.870656,1466,0,15
4,25.870656,1073,0,15
4,25.870656,124,0,11
4,25.873606,54,1,6
4,25.873741,54,1,6
4,25.873782,54,1,6
4,25.873815,54,1,6
4,25.873846,54,1,6
4,25.873879,54,1,6
4,25.877669,54,1,6
4,25.877722,54,1,6
4,25.87774,54,1,6
4,25.877752,54,1,6
4,25.877763,54,1,6
4,25.877774,54,1,6
4,25.87779,54,1,6
4,25.877814,93,0,15
4,25.892178,92,1,6
4,26.012167,1466,1,6
4,26.012246,1466,1,6
4,26.012275,1466,1,6
4,26.012309,1466,1,6
4,26.012348,390,0,15
4,26.03037,92,1,6
4,26.030382,92,1,6
4,26.030649,92,1,6
4,26.060338,124,0,15
4,26.060338,93,0,15
4,26.062297,93,0,15
4,26.064558,54,1,6
4,26.06464,93,0,15
4,26.086197,92,1,6
4,26.119029,1466,1,6
4,26.119106,1466,1,6
4,26.119136,1466,1,6
4,26.11916,587,0,15
4,26.11919,1466,1,6
4,26.119222,1466,1,6
4,26.119254,585,0,15
4,26.11929,1466,1,6
4,26.119321,1466,1,6
4,26.119353,1466,1,6
4,26.119394,586,0,15
4,26.119427,1466,1,6
4,26.119458,1466,1,6
4,26.119488,285,0,15
4,26.133301,92,1,6
4,26.133301,92,1,6
4,26.133455,92,1,6
4,26.133455,92,1,6
4,26.133455,92,1,6
4,26.133467,92,1,6
4,26.135691,92,1,6
4,26.314246,601,0,15
4,26.314246,1466,0,15
4,26.314246,1466,0,15
4,26.314246,1466,0,15
4,26.314246,1466,0,15
4,26.31445,1466,0,15
4,26.31445,1466,0,15
4,26.31445,1466,0,15
4,26.31445,1466,0,15
4,26.31445,1466,0,15
4,26.31445,1466,0,15
4,26.31445,1155,0,15
4,26.31445,325,0,15
4,26.314781,1466,0,15
4,26.314984,1466,0,15
4,26.314984,1466,0,15
4,26.314984,1466,0,15
4,26.314984,1466,0,15
4,26.314984,1466,0,15
4,26.314984,1466,0,15
4,26.314984,1466,0,15
4,26.314984,1466,0,15
4,26.314984,1466,0,15
4,26.314984,1466,0,15
4,26.314984,1466,0,15
4,26.314984,1179,0,15
4,26.314984,1466,0,15
4,26.314984,849,0,10
4,26.320903,54,1,6
4,26.320964,54,1,6
4,26.320981,54,1,6
4,26.320991,54,1,6
4,26.321002,54,1,6
4,26.321012,54,1,6
4,26.321022,54,1,6
4,26.321032,54,1,6
4,26.321042,54,1,6
4,26.321053,54,1,6
4,26.321063,54,1,6
4,26.321074,54,1,6
4,26.321084,54,1,6
4,26.321094,54,1,6
4,26.321105,93,0,15
4,26.335264,92,1,6
4,26.434853,1466,1,6
4,26.43495,1466,1,6
4,26.43498,1466,1,6
4,26.435003,303,0,15
4,26.445996,92,1,6
4,26.449848,92,1,6
4,26.449848,92,1,6
4,26.450075,92,1,6
4,26.450075,131,0,15
4,26.454381,93,0,15
4,26.470619,92,1,6
4,26.668334,584,0,15
4,26.668334,1466,0,15
4,26.669064,1466,0,15
4,26.669064,1466,0,15
4,26.669064,1466,0,15
4,26.669064,1466,0,15
4,26.669064,1466,0,15
4,26.669064,1466,0,15
4,26.669064,1466,0,15
4,26.669064,1466,0,15
4,26.669064,1466,0,15
4,26.669064,1466,0,15
4,26.669064,1466,0,15
4,26.669064,1466,0,15
4,26.669064,1153,0,15
4,26.669228,1466,0,15
4,26.669822,1466,0,15
4,26.669822,1466,0,15
4,26.669822,1466,0,15
4,26.669822,1466,0,15
4,26.669822,1466,0,15
4,26.669822,1466,0,15
4,26.669822,1466,0,15
4,26.669822,1179,0,15
4,26.669822,1466,0,15
4,26.670537,1466,0,15
4,26.670537,1466,0,15
4,26.670537,1466,0,15
4,26.670537,1466,0,15
4,26.670537,1466,0,15
4,26.670537,1466,0,15
4,26.670537,1466,0,15
4,26.670537,1466,0,15
4,26.670537,1466,0,15
4,26.670537,1466,0,15
4,26.670537,1449,0,11
4,26.670887,1466,0,15
4,26.671252,1466,0,15
4,26.671252,1466,0,15
4,26.671252,1466,0,15
4,26.671252,1466,0,15
4,26.671252,1466,0,15
4,26.671252,1466,0,15
4,26.671252,249,0,10
4,26.6715,54,1,6
4,26.673579,54,1,6
4,26.673748,54,1,6
4,26.673802,54,1,6
4,26.673841,54,1,6
4,26.673877,54,1,6
4,26.673903,54,1,6
4,26.673926,54,1,6
4,26.673959,54,1,6
4,26.673992,54,1,6
4,26.674025,54,1,6
4,26.674052,54,1,6
4,26.678506,54,1,6
4,26.678555,54,1,6
4,26.678569,54,1,6
4,26.678581,54,1,6
4,26.678591,54,1,6
4,26.678601,54,1,6
4,26.67861,54,1,6
4,26.678619,54,1,6
4,26.678629,54,1,6
4,26.678639,54,1,6
4,26.678653,93,0,15
4,26.692921,92,1,6
4,27.791735,1466,1,6
4,27.79182,1466,1,6
4,27.791851,1466,1,6
4,27.791893,875,0,15
4,27.808698,92,1,6
4,27.808698,92,1,6
4,27.809764,92,1,6
4,27.841642,124,0,15
4,27.841642,93,0,15
4,27.84225,93,0,15
4,27.863749,54,1,6
4,27.863782,93,0,15
4,27.883951,92,1,6
4,27.910843,1466,1,6
4,27.910878,1466,1,6
4,27.910903,807,0,15
4,27.925991,92,1,6
4,27.925991,92,1,6
4,27.926162,92,1,6
4,27.986214,606,0,15
4,27.987588,1466,0,15
4,27.987588,1466,0,15
4,27.987588,450,0,15
4,27.98761,92,0,15
4,27.98761,93,0,15
4,27.98761,93,0,15
4,27.990496,54,1,6
4,27.990583,54,1,6
4,27.990613,54,1,6
4,27.990637,93,0,15
4,28.002899,92,1,6
4,28.935995,1466,1,6
4,28.936083,1466,1,6
4,28.936101,486,0,15
4,28.947347,92,1,6
4,28.95028,92,1,6
4,28.95028,92,1,6
4,28.95051,131,0,15
4,28.953842,93,0,15
4,28.969474,92,1,6
4,29.052954,1466,1,6
4,29.052979,1466,1,6
4,29.053002,1466,1,6
4,29.053032,293,0,15
4,29.067022,92,1,6
4,29.067191,92,1,6
4,29.067247,92,1,6
4,29.069668,1466,1,6
4,29.0697,1466,1,6
4,29.069725,1466,1,6
4,29.069742,620,0,15
4,29.069761,1466,1,6
4,29.069772,741,0,15
4,29.083541,92,1,6
4,29.083541,92,1,6
4,29.083854,92,1,6
4,29.084045,92,1,6
4,29.095499,125,0,15
4,29.095515,93,0,15
4,29.095734,93,0,15
4,29.100286,54,1,6
4,29.100361,93,0,15
4,29.118151,92,1,6
4,29.120626,127,0,15
4,29.120656,93,0,15
4,29.120845,93,0,15
4,29.124962,54,1,6
4,29.128896,93,0,15
4,29.145686,92,1,6
4,29.275002,1466,1,6
4,29.27502,1466,1,6
4,29.275037,790,0,15
4,29.275059,1466,1,6
4,29.275081,1466,1,6
4,29.275102,547,0,15
4,29.286768,92,1,6
4,29.286768,92,1,6
4,29.28686,92,1,6
4,29.331226,609,0,15
4,29.331564,1466,0,15
4,29.331564,1466,0,15
4,29.331601,1466,0,15
4,29.331601,1466,0,15
4,29.331601,1466,0,15
4,29.331601,1466,0,15
4,29.331601,1466,0,15
4,29.331601,1466,0,15
4,29.331601,1263,0,11
4,29.331601,93,0,15
4,29.336033,54,1,6
4,29.336122,54,1,6
4,29.33615,54,1,6
4,29.336173,54,1,6
4,29.336196,54,1,6
4,29.336219,93,0,15
4,29.348738,1466,1,6
4,29.348821,1466,1,6
4,29.348855,512,0,15
4,29.34999,92,1,6
4,29.363016,92,1,6
4,29.363031,92,1,6
4,29.363242,92,1,6
4,29.363248,132,0,15
4,29.36671,93,0,15
4,29.383235,92,1,6
4,29.401168,1466,1,6
4,29.401202,1466,1,6
4,29.401227,790,0,15
4,29.401257,1466,1,6
4,29.401291,1466,1,6
4,29.401525,276,0,15
4,29.412389,92,1,6
4,29.412529,92,1,6
4,29.412529,92,1,6
4,29.412679,92,1,6
4,29.465325,586,0,15
4,29.465325,1466,0,15
4,29.465325,513,0,15
4,29.465325,93,0,15
4,29.465344,93,0,15
4,29.493736,54,1,6
4,29.493756,54,1,6
4,29.493783,93,0,15
4,29.503284,93,1,0
4,29.50632,92,1,6
4,29.509806,66,1,6
4,29.784837,1466,1,6
4,29.784919,1466,1,6
4,29.784949,1466,1,6
4,29.784972,618,0,15
4,29.798716,92,1,6
4,29.798716,92,1,6
4,29.800544,92,1,6
4,29.824633,126,0,15
4,29.824633,93,0,15
4,29.825543,93,0,15
4,29.829395,54,1,6
4,29.831688,93,0,15
4,29.84806,1466,1,6
4,29.848085,1466,1,6
4,29.848115,514,0,15
4,29.849238,92,1,6
4,29.861321,92,1,6
4,29.861321,92,1,6
4,29.8616,92,1,6
4,29.8616,132,0,15
4,29.861745,1466,1,6
4,29.861825,1466,1,6
4,29.861855,797,0,15
4,29.861887,1466,1,6
4,29.86192,1466,1,6
4,29.861952,680,0,15
4,29.865729,93,0,15
4,29.874898,92,1,6
4,29.874961,92,1,6
4,29.875067,92,1,6
4,29.883195,92,1,6
4,29.948792,584,0,15
4,29.948792,1466,0,15
4,29.948792,1466,0,15
4,29.948792,1466,0,15
4,29.949246,1466,0,15
4,29.949246,1466,0,15
4,29.949246,1466,0,15
4,29.949246,1466,0,15
4,29.949246,1466,0,15
4,29.949246,1466,0,15
4,29.949246,1466,0,15
4,29.949246,1156,0,15
4,29.949246,1466,0,15
4,29.949246,1466,0,15
4,29.949958,1466,0,15
4,29.949958,1466,0,15
4,29.949958,1466,0,15
4,29.949958,1466,0,15
4,29.949958,1466,0,15
4,29.949958,1466,0,15
4,29.949958,1466,0,15
4,29.949958,1466,0,15
4,29.949958,1466,0,15
4,29.949958,1466,0,11
4,29.949958,1466,0,15
4,29.949958,1123,0,15
4,29.949958,124,0,11
4,29.956657,54,1,6
4,29.956722,54,1,6
4,29.956738,54,1,6
4,29.95675,54,1,6
4,29.956761,54,1,6
4,29.956773,54,1,6
4,29.956784,54,1,6
4,29.956795,54,1,6
4,29.956806,54,1,6
4,29.956823,54,1,6
4,29.956836,54,1,6
4,29.956852,54,1,6
4,29.956868,54,1,6
4,29.95688,93,0,15
4,29.970524,92,1,6
4,29.990069,1466,1,6
4,29.990134,1466,1,6
4,29.990152,511,0,15
4,30.006709,92,1,6
4,30.006709,92,1,6
4,30.006916,92,1,6
4,30.006916,132,0,15
4,30.011562,93,0,15
4,30.026247,1466,1,6
4,30.02634,1466,1,6
4,30.02637,1395,0,15
4,30.029161,92,1,6
4,30.039407,92,1,6
4,30.039579,92,1,6
4,30.039603,92,1,6
4,30.076354,132,0,15
4,30.076601,1466,0,15
4,30.076888,1466,0,15
4,30.076888,1466,0,15
4,30.076888,547,0,15
4,30.076888,300,0,15
4,30.076918,93,0,15
4,30.081881,54,1,6
4,30.081934,54,1,6
4,30.081947,54,1,6
4,30.081958,93,0,15
4,30.099293,92,1,6
4,30.192528,1466,1,6
4,30.19256,1466,1,6
4,30.192585,511,0,15
4,30.205864,92,1,6
4,30.205912,92,1,6
4,30.206078,92,1,6
4,30.20612,133,0,15
4,30.21061,93,0,15
4,30.226315,92,1,6
4,30.409692,1466,1,6
4,30.409778,1466,1,6
4,30.409814,1466,1,6
4,30.409844,605,0,15
4,30.422476,92,1,6
4,30.422476,92,1,6
4,30.422763,92,1,6
4,30.448288,126,0,15
4,30.4483,93,0,15
4,30.448603,93,0,15
4,30.452326,54,1,6
4,30.452404,93,0,15
4,30.471181,92,1,6
4,30.565275,1466,1,6
4,30.565362,1466,1,6
4,30.565394,1466,1,6
4,30.565418,317,0,15
4,30.565478,1466,1,6
4,30.565504,1466,1,6
4,30.565521,1466,1,6
4,30.565536,310,0,15
4,30.578753,92,1,6
4,30.578753,92,1,6
4,30.579025,92,1,6
4,30.579025,92,1,6
4,30.591427,1466,1,6
4,30.591534,1466,1,6
4,30.591564,794,0,15
4,30.591595,1466,1,6
4,30.591618,1466,1,6
4,30.591652,676,0,15
4,30.603014,126,0,15
4,30.603014,93,0,15
4,30.603248,93,0,15
4,30.603985,126,0,15
4,30.603985,93,0,15
4,30.604293,92,1,6
4,30.607738,54,1,6
4,30.607818,54,1,6
4,30.607833,93,0,15
4,30.60918,92,1,6
4,30.618808,92,1,6
4,30.641618,610,0,15
4,30.641618,1466,0,15
4,30.642092,1466,0,15
4,30.642092,1466,0,15
4,30.642092,1466,0,15
4,30.642092,1466,0,15
4,30.643331,1466,0,15
4,30.643331,1466,0,15
4,30.643331,1466,0,15
4,30.643331,1466,0,15
4,30.643331,1466,0,15
4,30.643331,1154,0,15
4,30.643331,1466,0,15
4,30.643331,1466,0,15
4,30.643331,1466,0,15
4,30.643331,1466,0,15
4,30.643331,1466,0,15
4,30.643331,1466,0,15
4,30.643371,1466,0,15
4,30.643371,1466,0,15
4,30.643371,1466,0,15
4,30.643371,1466,0,15
4,30.643371,1466,0,15
4,30.643371,293,0,11
4,30.643371,93,0,15
4,30.647612,54,1,6
4,30.647765,54,1,6
4,30.647874,54,1,6
4,30.647919,54,1,6
4,30.647965,54,1,6
4,30.648005,54,1,6
4,30.648046,54,1,6
4,30.648086,54,1,6
4,30.648127,54,1,6
4,30.648169,54,1,6
4,30.648211,54,1,6
4,30.648253,54,1,6
4,30.648294,93,0,15
4,30.667874,92,1,6
4,31.220406,1466,1,6
4,31.220494,1192,0,15
4,31.220514,1466,1,6
4,31.220539,1466,1,6
4,31.220562,680,0,15
4,31.232147,92,1,6
4,31.234067,92,1,6
4,31.234097,92,1,6
4,31.234318,92,1,6
4,31.269144,1466,1,6
4,31.269241,1466,1,6
4,31.269271,735,0,15
4,31.280979,92,1,6
4,31.283479,92,1,6
4,31.283479,92,1,6
4,31.29255,1466,1,6
4,31.292684,1192,0,15
4,31.292728,1466,1,6
4,31.292761,1466,1,6
4,31.292819,680,0,15
4,31.293455,608,0,15
4,31.293667,1466,0,15
4,31.294778,1466,0,15
4,31.294778,1466,0,15
4,31.294778,1466,0,15
4,31.294778,1466,0,15
4,31.294778,1466,0,15
4,31.294802,1466,0,15
4,31.294802,1466,0,15
4,31.294802,1466,0,15
4,31.294802,1466,0,15
4,31.294802,1147,0,15
4,31.294802,322,0,15
4,31.295835,1466,0,15
4,31.295863,1466,0,15
4,31.295863,1466,0,15
4,31.295863,1466,0,15
4,31.295863,1466,0,15
4,31.295863,1466,0,15
4,31.295863,1466,0,15
4,31.295863,1466,0,15
4,31.295863,1466,0,15
4,31.295863,1466,0,15
4,31.295863,1466,0,15
4,31.295863,972,0,11
4,31.295967,93,0,15
4,31.298511,54,1,6
4,31.298593,54,1,6
4,31.298621,54,1,6
4,31.298644,54,1,6
4,31.298668,54,1,6
4,31.298691,54,1,6
4,31.298749,54,1,6
4,31.29878,54,1,6
4,31.298812,54,1,6
4,31.298842,54,1,6
4,31.298873,54,1,6
4,31.298904,54,1,6
4,31.298935,54,1,6
4,31.298964,54,1,6
4,31.298989,54,1,6
4,31.299019,54,1,6
4,31.299048,54,1,6
4,31.299078,54,1,6
4,31.299101,54,1,6
4,31.299131,54,1,6
4,31.29916,54,1,6
4,31.299191,54,1,6
4,31.29922,54,1,6
4,31.299251,93,0,15
4,31.30827,92,1,6
4,31.30827,92,1,6
4,31.310838,126,0,15
4,31.310838,93,0,15
4,31.315143,92,1,6
4,31.316486,54,1,6
4,31.397968,580,0,15
4,31.397968,1466,0,15
4,31.397968,1466,0,15
4,31.398155,1466,0,15
4,31.398155,1466,0,15
4,31.398155,1466,0,15
4,31.398589,1466,0,15
4,31.398589,1466,0,15
4,31.398589,1466,0,15
4,31.398589,1466,0,15
4,31.398589,1466,0,15
4,31.398589,1154,0,15
4,31.398589,1466,0,15
4,31.398589,325,0,15
4,31.398589,1466,0,15
4,31.398589,1466,0,15
4,31.399005,1466,0,15
4,31.399005,1466,0,15
4,31.399005,1466,0,15
4,31.399005,1466,0,15
4,31.399005,1466,0,15
4,31.399005,1466,0,15
4,31.399069,1466,0,15
4,31.399069,1466,0,15
4,31.399069,1179,0,15
4,31.399069,1466,0,15
4,31.399069,798,0,11
4,31.399087,93,0,15
4,31.402604,54,1,6
4,31.402685,54,1,6
4,31.402699,54,1,6
4,31.40271,54,1,6
4,31.40272,54,1,6
4,31.40273,54,1,6
4,31.40274,54,1,6
4,31.402755,54,1,6
4,31.402773,54,1,6
4,31.402798,54,1,6
4,31.402809,54,1,6
4,31.402824,54,1,6
4,31.402836,54,1,6
4,31.402846,54,1,6
4,31.40286,93,0,15
4,31.416507,92,1,6
4,31.439278,1466,1,6
4,31.43931,1466,1,6
4,31.439324,377,0,15
4,31.443012,89,0,15
4,31.452045,92,1,6
4,31.452212,92,1,6
4,31.454789,92,1,6
4,31.455116,92,1,6
4,31.518269,1466,1,6
4,31.518322,1466,1,6
4,31.518365,375,0,15
4,31.531216,92,1,6
4,31.531216,92,1,6
4,31.531465,92,1,6
4,31.552823,128,0,15
4,31.553092,1466,0,15
4,31.554041,1466,0,15
4,31.554041,1466,0,15
4,31.554041,1466,0,15
4,31.554041,1466,0,15
4,31.554041,1466,0,15
4,31.554312,1466,0,15
4,31.554344,1466,0,15
4,31.554344,1163,0,11
4,31.554344,93,0,15
4,31.559338,54,1,6
4,31.559568,54,1,6
4,31.559598,54,1,6
4,31.55963,54,1,6
4,31.559691,54,1,6
4,31.559722,93,0,15
4,31.580228,92,1,6
4,31.767471,1466,1,6
4,31.76756,1466,1,6
4,31.76759,1000,0,15
4,31.780369,92,1,6
4,31.780369,92,1,6
4,31.780672,92,1,6
4,31.806788,126,0,15
4,31.806804,93,0,15
4,31.807498,93,0,15
4,31.811421,54,1,6
4,31.811491,93,0,15
4,31.828149,92,1,6
4,31.91436,1466,1,6
4,31.914464,1466,1,6
4,31.9145,712,0,15
4,31.91453,1466,1,6
4,31.914563,1466,1,6
4,31.914594,705,0,15
4,31.926826,92,1,6
4,31.926826,92,1,6
4,31.926972,92,1,6
4,31.928694,92,1,6
4,31.92886,92,1,6
4,31.928897,92,1,6
4,31.947322,1466,1,6
4,31.947422,1187,0,15
4,31.947469,1466,1,6
4,31.947495,1466,1,6
4,31.947529,680,0,15
4,31.95092,126,0,15
4,31.95092,93,0,15
4,31.951598,93,0,15
4,31.952699,126,0,15
4,31.952699,93,0,15
4,31.95731,54,1,6
4,31.957405,54,1,6
4,31.957443,93,0,15
4,31.961138,92,1,6
4,31.961293,92,1,6
4,31.966189,92,1,6
4,31.970125,92,1,6
4,32.001989,586,0,15
4,32.002417,1466,0,15
4,32.002417,1466,0,15
4,32.002579,1466,0,15
4,32.002579,1466,0,15
4,32.002579,1466,0,15
4,32.002579,1466,0,15
4,32.002579,1466,0,15
4,32.002579,1466,0,15
4,32.002579,1466,0,15
4,32.002579,1466,0,15
4,32.002579,1155,0,15
4,32.002579,325,0,15
4,32.00288,1466,0,15
4,32.003355,1466,0,15
4,32.003355,1466,0,15
4,32.003355,1466,0,15
4,32.003355,1466,0,15
4,32.003355,1466,0,15
4,32.003355,1466,0,15
4,32.003355,1466,0,15
4,32.003355,1466,0,15
4,32.003355,1466,0,15
4,32.003355,313,0,11
4,32.003355,93,0,15
4,32.00842,54,1,6
4,32.008516,54,1,6
4,32.008546,54,1,6
4,32.008569,54,1,6
4,32.008593,54,1,6
4,32.008625,54,1,6
4,32.008655,54,1,6
4,32.008686,54,1,6
4,32.008716,54,1,6
4,32.008746,54,1,6
4,32.008786,54,1,6
4,32.008817,54,1,6
4,32.008848,93,0,15
4,32.024247,92,1,6
4,32.077493,1466,1,6
4,32.077538,1191,0,15
4,32.077569,1466,1,6
4,32.077599,1466,1,6
4,32.07763,680,0,15
4,32.089965,92,1,6
4,32.090051,92,1,6
4,32.090202,92,1,6
4,32.131102,584,0,15
4,32.131722,1466,0,15
4,32.131722,1466,0,15
4,32.131722,1466,0,15
4,32.131722,1466,0,15
4,32.131722,1466,0,15
4,32.131722,1466,0,15
4,32.131722,1466,0,15
4,32.131722,1466,0,15
4,32.131722,1466,0,15
4,32.131722,1466,0,15
4,32.131722,1154,0,15
4,32.131722,325,0,15
4,32.131958,1466,0,15
4,32.132164,1466,0,15
4,32.132164,1466,0,15
4,32.132164,1466,0,15
4,32.132164,1466,0,15
4,32.132164,1466,0,15
4,32.132164,1466,0,15
4,32.132164,1466,0,15
4,32.132389,1466,0,15
4,32.132398,1466,0,11
4,32.132398,93,0,15
4,32.137339,54,1,6
4,32.137396,54,1,6
4,32.137411,54,1,6
4,32.137422,54,1,6
4,32.137432,54,1,6
4,32.137442,54,1,6
4,32.137453,54,1,6
4,32.137464,54,1,6
4,32.137474,54,1,6
4,32.137485,54,1,6
4,32.137497,54,1,6
4,32.137509,54,1,6
4,32.137521,93,0,15
4,32.151072,92,1,6
4,32.489371,1466,1,6
4,32.489465,1466,1,6
4,32.489503,979,0,15
4,32.500649,92,1,6
4,32.500712,92,1,6
4,32.500798,92,1,6
4,32.534846,126,0,15
4,32.534846,93,0,15
4,32.535368,93,0,15
4,32.540732,54,1,6
4,32.540802,93,0,15
4,32.55838,92,1,6
4,32.653578,1466,1,6
4,32.653641,1466,1,6
4,32.653656,690,0,15
4,32.653667,1466,1,6
4,32.653678,1466,1,6
4,32.653688,688,0,15
4,32.668654,92,1,6
4,32.674878,92,1,6
4,32.674878,92,1,6
4,32.67509,92,1,6
4,32.695124,126,0,15
4,32.695124,93,0,15
4,32.697089,93,0,15
4,32.698661,126,0,15
4,32.698661,93,0,15
4,32.698923,54,1,6
4,32.7029,93,0,15
4,32.743101,93,1,0
4,32.75026,54,1,6
4,32.750304,66,1,6
4,32.754403,92,1,6
4,33.104192,1466,1,6
4,33.104281,1466,1,6
4,33.104311,733,0,15
4,33.118323,92,1,6
4,33.118338,92,1,6
4,33.118987,92,1,6
4,33.142887,126,0,15
4,33.1429,93,0,15
4,33.143168,93,0,15
4,33.149935,54,1,6
4,33.150029,93,0,15
4,33.16802,92,1,6
4,33.283808,1466,1,6
4,33.283898,1466,1,6
4,33.283927,982,0,15
4,33.297968,92,1,6
4,33.297968,92,1,6
4,33.298218,92,1,6
4,33.323369,126,0,15
4,33.323369,93,0,15
4,33.323369,93,0,15
4,33.327838,54,1,6
4,33.327928,93,0,15
4,33.344551,92,1,6
4,33.616409,1466,1,6
4,33.616717,1466,1,6
4,33.61678,693,0,15
4,33.618256,1466,1,6
4,33.618311,1466,1,6
4,33.618324,692,0,15
4,33.629391,92,1,6
4,33.629391,92,1,6
