Website,Length,Protocol,Info
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4469877 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4471317 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4472757 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TLSv1.3,"Application Data, Application Data"
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4475637 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4477077 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4478517 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4479957 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4481397 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4482837 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4484277 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4485717 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4487157 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4488597 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4490037 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TLSv1.3,Application Data
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4492917 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4494357 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4495797 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4497237 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4498677 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4500117 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4501557 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4502997 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4504437 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4505877 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TLSv1.3,Application Data
reuters.csv,54,TCP,57472  >  443 [ACK] Seq=34230 Ack=4435885 Win=1059840 Len=0
reuters.csv,54,TCP,57472  >  443 [ACK] Seq=34230 Ack=4437325 Win=1059840 Len=0
reuters.csv,54,TCP,57472  >  443 [ACK] Seq=34230 Ack=4438765 Win=1059840 Len=0
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4508757 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4510197 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4511637 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4513077 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4514517 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4515957 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4517397 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,54,TCP,57472  >  443 [ACK] Seq=34230 Ack=4440205 Win=1059840 Len=0
reuters.csv,1494,TLSv1.3,"Application Data, Application Data"
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4520277 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4521717 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4523157 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4524597 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1238,TCP,"443  >  57472 [PSH, ACK] Seq=4526037 Ack=34195 Win=267264 Len=1184 [TCP segment of a reassembled PDU]"
reuters.csv,54,TCP,57472  >  443 [ACK] Seq=34230 Ack=4441645 Win=1059840 Len=0
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4527221 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4528661 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4530101 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,54,TCP,57472  >  443 [ACK] Seq=34230 Ack=4443085 Win=1059840 Len=0
reuters.csv,54,TCP,57472  >  443 [ACK] Seq=34230 Ack=4444525 Win=1059840 Len=0
reuters.csv,54,TCP,57472  >  443 [ACK] Seq=34230 Ack=4445965 Win=1059840 Len=0
reuters.csv,54,TCP,57472  >  443 [ACK] Seq=34230 Ack=4447405 Win=1059840 Len=0
reuters.csv,54,TCP,57472  >  443 [ACK] Seq=34230 Ack=4448845 Win=1059840 Len=0
reuters.csv,54,TCP,57472  >  443 [ACK] Seq=34230 Ack=4450285 Win=1059840 Len=0
reuters.csv,54,TCP,57472  >  443 [ACK] Seq=34230 Ack=4451725 Win=1059840 Len=0
reuters.csv,54,TCP,57472  >  443 [ACK] Seq=34230 Ack=4453165 Win=1059840 Len=0
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4531541 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4532981 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1186,TLSv1.3,Application Data
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4535553 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4536993 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4538433 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4539873 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4541313 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4542753 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4544193 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4545633 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,54,TCP,57472  >  443 [ACK] Seq=34230 Ack=4454605 Win=1059840 Len=0
reuters.csv,54,TCP,57472  >  443 [ACK] Seq=34230 Ack=4456045 Win=1059840 Len=0
reuters.csv,54,TCP,57472  >  443 [ACK] Seq=34230 Ack=4457485 Win=1059840 Len=0
reuters.csv,54,TCP,57472  >  443 [ACK] Seq=34230 Ack=4458925 Win=1059840 Len=0
reuters.csv,54,TCP,57472  >  443 [ACK] Seq=34230 Ack=4460365 Win=1059840 Len=0
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4547073 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4548513 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4549953 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,620,TLSv1.3,Application Data
reuters.csv,54,TCP,57472  >  443 [ACK] Seq=34230 Ack=4461805 Win=1059840 Len=0
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4551959 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4553399 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4554839 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4556279 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4557719 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4559159 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4560599 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4562039 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4563479 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4564919 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4566359 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TLSv1.3,Application Data
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4569239 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4570679 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4572119 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4573559 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4574999 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4576439 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4577879 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4579319 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4580759 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4582199 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1186,TLSv1.3,Application Data
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4584771 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4586211 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4587651 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4589091 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4590531 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4591971 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4593411 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4594851 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4596291 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4597731 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4599171 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TLSv1.3,Application Data
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4602051 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4603491 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4604931 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4606371 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4607811 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4609251 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4610691 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4612131 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4613571 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4615011 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TLSv1.3,Application Data
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4617891 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4619331 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4620771 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4622211 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4623651 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4625091 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4626531 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4627971 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4629411 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4630851 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4632291 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TLSv1.3,Application Data
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4635171 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4636611 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4638051 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4639491 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4640931 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4642371 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4643811 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4645251 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4646691 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,"443  >  57472 [PSH, ACK] Seq=4648131 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]"
reuters.csv,1494,TLSv1.3,Application Data
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4651011 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,54,TCP,57472  >  443 [ACK] Seq=34230 Ack=4463861 Win=1059840 Len=0
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4652451 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4653891 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4655331 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4656771 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4658211 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4659651 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4661091 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4662531 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4663971 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TLSv1.3,Application Data
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4666851 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4668291 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4669731 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4671171 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4672611 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4674051 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4675491 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4676931 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4678371 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4679811 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4681251 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TLSv1.3,Application Data
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4684131 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4685571 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4687011 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4688451 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4689891 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4691331 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4692771 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4694211 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4695651 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4697091 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TLSv1.3,Application Data
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4699971 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4701411 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4702851 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4704291 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4705731 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4707171 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4708611 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4710051 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4711491 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,"443  >  57472 [PSH, ACK] Seq=4712931 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]"
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4714371 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TLSv1.3,Application Data
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4717251 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4718691 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4720131 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4721571 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4723011 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4724451 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4725891 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4727331 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4728771 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4730211 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TLSv1.3,Application Data
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4733091 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4734531 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4735971 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4737411 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4738851 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4740291 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4741731 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4743171 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
reuters.csv,1494,TCP,443  >  57472 [ACK] Seq=4744611 Ack=34195 Win=267264 Len=1440 [TCP segment of a reassembled PDU]
